,ipRange,ipHop,timeSubmitSec,inList,appHour,label,browserType,inCustType,packageType,weekDayType
20,21485.201651470656,0.0,22.019522051938164,0.0,9.897877495768968,0,safari,Y,Q,Fri
21,15472.40514314595,2.0,3.6743963433757787,3.0,1.9684942246436414,1,vivaldi,N,N,Fri
22,15223.725444241754,0.0,19.83355339058388,0.0,10.101884413957071,0,chrome,Y,R,Fri
23,15769.619522323497,0.0,17.058923308152906,0.0,8.967906875661958,0,others,Y,J,Sun
24,17963.863589178764,2.0,6.076121805189146,3.0,20.290521636028235,1,vivaldi,N,M,Sat
25,5998.091632509045,0.0,21.64420389302163,0.0,9.968477837648376,0,edge,Y,G,Sat
26,9050.756493607845,0.0,23.026805631105898,0.0,9.959177846030947,0,safari,N,D,Sat
27,6181.069207297408,1.0,17.60730828245372,0.0,12.780872429626505,0,edge,N,G,Sat
28,13600.155563431303,1.0,19.803514486024106,0.0,9.976952276248886,0,chrome,Y,G,Sat
29,6465.562225097809,0.0,16.287834516586198,0.0,6.554275057866802,0,edge,N,A,Sun
30,14438.204556683722,3.0,2.016596298483648,0.0,22.655209475488814,1,opera,N,M,Sun
31,3384.1567924050096,0.0,18.411496392186457,0.0,10.980739811599042,0,chrome,N,M,Sun
32,0.0,0.0,22.20095256421714,1.0,9.903997266639156,0,safari,Y,G,Fri
33,14653.028752711974,0.0,21.16624096878134,0.0,7.497284266254069,0,opera,Y,G,Sat
34,14437.562082927798,2.0,4.387946476842524,3.0,1.7637318042373105,1,firefox,N,O,Sat
35,8961.548006426972,0.0,20.011058837171582,1.0,8.958387965386434,0,safari,N,G,Sun
36,17599.30154687391,2.0,4.049477617014426,3.0,1.6481110176191414,1,opera,N,N,Fri
37,18042.497332297105,1.0,4.516623982070927,3.0,21.179176221166138,1,vivaldi,N,A,Sat
38,14340.51046296411,3.0,1.4684356628042554,3.0,2.560674293130778,1,opera,N,O,Sat
39,22975.242950995977,1.0,2.819849058668877,3.0,1.0,1,firefox,N,G,Sat
40,17863.056908741586,2.0,7.025047491845037,3.0,22.25436515136504,1,opera,N,N,Fri
41,17888.307353268327,1.0,0.9811745375923113,3.0,21.548423824593225,1,vivaldi,N,N,Fri
42,12045.075646247129,2.0,3.522045612260509,3.0,2.814685281744409,1,firefox,N,H,Sat
43,14095.636455536458,2.0,2.428355937003186,3.0,22.25324085816961,1,firefox,N,K,Sat
44,5972.311333306718,1.0,2.740667311894507,3.0,20.960505903058532,1,vivaldi,N,N,Sat
45,16726.568145720725,2.0,2.432063066755703,3.0,21.734072564461066,1,vivaldi,N,M,Sat
46,12499.153659279293,1.0,4.157789407416409,3.0,21.76520452612675,1,opera,N,O,Sat
47,9239.183590658125,0.0,19.94757117518887,1.0,10.009866102496094,0,safari,Y,D,Sun
48,12410.79094946627,0.0,19.855997094892334,1.0,12.006979209157214,0,safari,Y,G,Sat
49,14429.724109443532,0.0,21.67564117861265,0.0,9.974950866425596,0,safari,Y,D,Thu
50,21896.661569536154,0.0,19.91180984060205,0.0,12.000507827282567,0,safari,Y,M,Sat
51,15893.887887991521,0.0,17.652404516131305,0.0,13.453866337121562,0,chrome,Y,M,Sat
52,14257.221004952093,2.0,3.8423660535900757,3.0,21.95977921886002,1,vivaldi,N,N,Sat
53,15411.609936982413,0.0,22.471990082204314,3.0,1.0,1,firefox,N,M,Sun
54,8900.791742136686,0.0,20.23138979094134,0.0,11.012446805636747,0,chrome,Y,G,Sun
55,9453.112786648635,0.0,22.622245944011194,0.0,9.041638503482387,0,safari,Y,A,Thu
56,15803.545258620048,0.0,19.90299768079747,0.0,13.146183899063233,0,chrome,Y,D,Sun
57,21050.04050000249,3.0,2.9215472436838126,2.0,22.061638666395343,1,opera,N,H,Sat
58,9429.040832796527,0.0,18.034532091038205,4.0,7.500590530822296,0,safari,N,D,Sun
59,18459.230089814784,0.0,17.630377065258276,0.0,9.912723261796911,0,firefox,Y,G,Sat
60,18661.773084966888,1.0,23.00818194141584,0.0,10.923384184424602,0,chrome,N,A,Sun
61,15705.539773933904,1.0,6.071668717225368,3.0,1.997135760995067,1,firefox,N,N,Fri
62,21867.517067435874,0.0,17.405218672324345,0.0,7.0497665104706915,0,firefox,N,G,Thu
63,25867.625539624427,0.0,19.753543259867527,0.0,12.097681931681805,0,safari,Y,J,Fri
64,22028.891648839868,1.0,2.321095795334521,3.0,2.191830309053625,1,opera,N,N,Sat
65,15135.404932947939,0.0,2.079965303027289,3.0,2.390380498332218,1,firefox,N,M,Sun
66,13504.350763304217,1.0,3.3202548381941894,3.0,2.3184579044739855,1,vivaldi,N,N,Sun
67,6085.897248769865,0.0,19.93765263527093,4.0,11.921691894032058,0,chrome,N,A,Wed
68,15113.162789137994,0.0,21.92293250753137,1.0,10.01377116542009,0,chrome,N,A,Sun
69,13817.509328859667,5.0,3.434884665126465,3.0,1.0,1,opera,N,O,Sun
70,9253.233328386134,1.0,18.832596079379794,0.0,9.950353043668718,0,edge,N,G,Sat
71,9590.888051628071,0.0,15.962901755333723,0.0,12.052435130945238,0,firefox,N,S,Sat
72,14766.10947162914,0.0,17.756504423309877,0.0,6.921747679153652,0,others,Y,G,Thu
73,15024.21503833732,2.0,1.1204266355263508,3.0,21.442006439771397,1,opera,N,N,Fri
74,15058.746080214318,1.0,3.3816013777923897,3.0,2.076856953788381,1,opera,N,M,Sat
75,18432.505130030127,2.0,2.6248251752779774,3.0,20.77350452694448,1,opera,N,H,Sat
76,15243.081182860367,0.0,21.415642967316515,0.0,10.075704068285082,0,edge,Y,M,Fri
77,12382.490210297618,1.0,3.537677933266906,3.0,21.228007191146446,1,vivaldi,N,G,Sun
78,6409.011749516421,1.0,18.06484959441583,0.0,7.9466996440582855,0,opera,Y,A,Fri
79,14739.980957060432,3.0,1.6873364170868754,2.0,22.209440140188672,1,opera,N,I,Sat
80,15050.449075452527,0.0,18.756440066080003,0.0,16.530540243221743,0,safari,N,J,Sun
81,9179.391499971925,0.0,18.919396202095328,4.0,9.865834424213356,0,chrome,N,D,Sun
82,14964.54680775587,0.0,17.25454993588331,0.0,8.850693161973133,0,chrome,Y,A,Sun
83,18794.301289246763,1.0,3.4101635703124042,2.0,16.10304446817702,0,chrome,N,J,Sun
84,15630.095466380319,0.0,19.9970053300549,0.0,9.864609303095163,0,others,N,A,Sat
85,3211.109496038656,0.0,19.75031730554554,5.0,11.002662620465824,0,safari,Y,G,Sun
86,2745.0052202460047,0.0,19.217429983535258,0.0,10.003911676121113,0,opera,Y,A,Mon
87,16223.057475496775,4.0,3.8134996514977795,3.0,19.321064515689308,1,vivaldi,N,G,Sun
88,2962.741836801313,0.0,18.967162851740778,0.0,6.022842426134771,0,edge,N,G,Thu
89,9732.629103890522,0.0,17.07639198764275,1.0,10.091126009120043,0,safari,Y,D,Sun
90,16225.319926889732,1.0,16.13514025309164,0.0,13.799247273801905,0,chrome,Y,G,Mon
91,16398.11194944735,4.0,21.238351449241673,3.0,22.060872559894193,1,chrome,N,M,Fri
92,9561.219060167203,1.0,16.28061514802071,0.0,7.527140451526744,0,edge,Y,D,Thu
93,15150.174439293607,5.0,1.7651122328077582,3.0,22.31659945139606,1,opera,N,N,Fri
94,13967.387964277643,2.0,1.7076713919888729,3.0,21.74459698296335,1,vivaldi,Y,M,Sun
95,3370.6006291486747,0.0,20.12414345665825,4.0,10.863177947842189,0,chrome,N,G,Fri
96,12228.095470993685,0.0,19.73849802466792,0.0,9.924269632518937,0,chrome,N,G,Sun
97,12323.737800555402,1.0,21.5152796207506,0.0,9.949904737463863,0,safari,Y,G,Fri
98,13806.563904986837,4.0,2.03694544846526,2.0,20.89864703775306,1,vivaldi,N,L,Fri
99,6248.1463046057315,0.0,18.940660428652713,0.0,10.064001723250229,0,chrome,Y,A,Mon
100,18901.103820594955,1.0,1.9620637017731046,3.0,2.1953917618003533,1,vivaldi,N,K,Sat
101,12607.76951328906,1.0,19.81474237907623,0.0,11.055636902918806,0,edge,Y,T,Fri
102,3874.4487811196586,1.0,15.312106643604132,0.0,8.86395977867877,0,safari,N,T,Fri
103,17685.85697481083,2.0,16.95567331119256,2.0,13.862456745917454,0,vivaldi,Y,G,Sat
104,15652.448690686479,0.0,21.77616681029186,0.0,10.122406504338205,0,chrome,Y,G,Fri
105,15152.07344983631,3.0,3.1983430478210133,3.0,21.486025204192522,1,vivaldi,N,K,Sat
106,14413.701783759421,1.0,20.12298347793181,0.0,10.090870302869146,0,chrome,Y,A,Sun
107,3154.9071888203116,0.0,17.958843646978167,0.0,7.650090461022402,0,chrome,N,G,Sat
108,6785.927987934958,0.0,19.81809222922805,0.0,10.039071783776167,0,chrome,N,A,Mon
109,14925.834534323072,2.0,3.2820926828393984,2.0,16.193987759099905,1,opera,N,N,Fri
110,18289.377037762293,1.0,4.362440384739022,3.0,22.000512107637366,1,opera,N,O,Sat
111,14039.239433708752,2.0,1.9882101916573225,3.0,20.818971961633473,1,vivaldi,N,E,Sat
112,6521.698601771787,1.0,20.821318190418744,0.0,13.249325280067742,0,chrome,Y,A,Fri
113,14036.314727024834,0.0,17.595053470152852,1.0,13.578648604849207,0,others,Y,A,Fri
114,4140.56093193184,1.0,17.07316951758335,0.0,10.004323979138887,0,chrome,Y,G,Fri
115,12046.18363068617,0.0,15.984189833309275,0.0,11.080247664144988,0,firefox,Y,M,Sun
116,9403.08636378218,1.0,19.95284827562084,0.0,7.873606676291519,0,chrome,Y,D,Fri
117,5969.556038072683,1.0,21.963931395529524,2.0,11.115147003084452,0,safari,Y,G,Sun
118,18126.3634273007,1.0,3.4747412551148886,3.0,22.37397893336911,1,opera,N,H,Sat
119,14879.817985147263,2.0,3.0010880970678815,3.0,22.426094594641278,1,firefox,Y,N,Fri
120,12417.772492695773,0.0,22.784413265936053,0.0,8.988008315807347,0,others,N,A,Sat
121,8902.931509571647,0.0,20.13235779152084,1.0,9.935657660991058,0,safari,Y,J,Sat
122,18237.60978924024,1.0,15.091464786739833,1.0,19.372400372558243,0,firefox,Y,T,Sun
123,12493.699511041958,0.0,19.852142646012716,4.0,11.09507908815679,0,firefox,N,G,Fri
124,18420.22152337864,0.0,19.96698566206011,0.0,13.72852211952997,0,safari,Y,G,Sat
125,9285.462316105515,0.0,18.96694247556425,0.0,10.939047058330738,0,edge,N,A,Fri
126,18505.574445449005,2.0,2.961221488091505,2.0,1.120651643692307,1,opera,N,N,Fri
127,6303.705760144577,0.0,22.279099045279462,0.0,9.932467709260568,0,opera,Y,D,Sun
128,6473.988834683755,0.0,19.000169606409223,1.0,10.057825156712795,0,safari,N,G,Sun
129,9325.388589381153,0.0,19.794286130175287,0.0,11.838980376999874,0,chrome,Y,Q,Fri
130,6387.926001018651,0.0,18.13752461809414,0.0,11.812288307675875,0,safari,Y,P,Sat
131,19201.84033329724,0.0,23.373721516379113,0.0,8.14570146872153,0,chrome,Y,M,Fri
132,18922.119707468017,0.0,17.499102599581203,0.0,13.662251727719454,0,opera,Y,G,Sun
133,6175.44442102097,0.0,16.85335419470535,1.0,7.584031570421804,0,edge,Y,M,Thu
134,21585.064726179826,2.0,2.2834170989923113,3.0,22.331072483269676,1,opera,N,O,Sun
135,15187.133865748156,2.0,4.516726582204483,3.0,21.73251297117594,1,vivaldi,N,M,Fri
136,9551.182812841971,0.0,20.935498601375034,1.0,11.954710567373109,0,chrome,Y,M,Sat
137,12084.266655010237,0.0,17.713002682493062,1.0,9.922340189410736,0,safari,N,G,Sat
138,17447.188851835082,1.0,22.135595936297484,2.0,18.359402473318593,0,chrome,N,M,Fri
139,14774.492446588969,2.0,2.265969351187211,2.0,21.76752171791554,1,opera,N,N,Sat
140,27403.857176524565,0.0,20.006948243741515,0.0,13.241523196686199,0,chrome,Y,Q,Sun
141,6323.766992242712,1.0,19.960753327421568,0.0,10.055688987280915,0,opera,Y,Q,Fri
142,2859.8030218905337,0.0,19.919625849452956,1.0,13.33118345682572,0,safari,Y,J,Sun
143,6394.294675272835,0.0,21.490257989900478,4.0,5.971051077590316,0,firefox,N,D,Fri
144,15508.0135210352,0.0,19.964335611456047,0.0,7.705964685480262,0,safari,Y,T,Sat
145,15457.585454051246,0.0,19.882516854859464,0.0,9.998973358581784,0,safari,Y,D,Sun
146,13870.803834468548,5.0,3.830369243561522,3.0,19.947572533216196,1,opera,N,N,Sat
147,20712.28997635574,0.0,19.00895814981136,2.0,7.660684389023395,0,opera,Y,A,Sat
148,12107.319809748653,0.0,18.94574516141566,0.0,9.967233943277408,0,firefox,Y,J,Sun
149,14603.780042007482,1.0,17.958564445037858,0.0,10.043067062394375,0,chrome,Y,G,Sat
150,14870.488804642095,1.0,20.974785837469536,0.0,12.047625691104923,0,chrome,Y,D,Thu
151,6044.06093135123,0.0,19.043011870315528,0.0,12.677400719046666,0,chrome,N,G,Mon
152,14324.906868866366,2.0,4.083336638104354,3.0,18.121064743692997,1,firefox,N,M,Sun
153,18115.488577126867,2.0,4.223431611488639,3.0,2.413835872541223,1,firefox,N,N,Sun
154,21760.898593852453,4.0,4.616418711436197,3.0,21.988184019276105,1,chrome,N,K,Sun
155,15971.299807868198,1.0,20.92600440822421,3.0,10.98849119127484,0,safari,Y,M,Sat
156,19105.078119151767,2.0,0.764079344800896,3.0,22.29204792304265,1,firefox,N,I,Sat
157,18794.733166734393,2.0,2.1395285104961417,3.0,2.663435236082542,1,opera,N,H,Sun
158,3646.108436353844,1.0,23.9335980097256,0.0,13.255459784834537,0,safari,Y,A,Wed
159,15157.930858801927,2.0,4.3462268952491065,3.0,22.91387301834208,1,opera,N,O,Sat
160,6550.349265683593,0.0,22.823373206879385,1.0,9.983637618443149,0,edge,N,A,Fri
161,9385.546525018688,0.0,17.651564318882357,0.0,13.405635904325443,0,safari,Y,D,Sun
162,9227.723967456412,0.0,20.146711964079678,5.0,13.596824045549491,0,safari,Y,M,Fri
163,9605.438559108135,0.0,17.224480490406062,0.0,10.802977812880071,0,chrome,Y,R,Sat
164,5898.349108785256,0.0,19.918155700479552,0.0,11.988556034980757,0,chrome,N,D,Sun
165,14929.668507563432,0.0,21.896335624826648,4.0,9.988189824641267,0,chrome,N,G,Sun
166,15841.318436197536,0.0,17.020204405532304,0.0,9.93369857997761,0,safari,Y,A,Sat
167,12207.89873132395,4.0,5.102039775366034,3.0,17.034383463269084,1,opera,N,H,Sun
168,6088.797507165141,0.0,16.756188306358183,0.0,9.898615789143841,0,safari,Y,A,Sat
169,3378.831172327575,0.0,15.509904591915046,0.0,7.55386540039734,0,chrome,Y,D,Mon
170,15393.88133054695,0.0,18.95817897689777,0.0,10.089595277090137,0,firefox,N,A,Wed
171,9200.212164795095,0.0,17.293840549978665,0.0,9.990564049132956,0,chrome,Y,S,Fri
172,3408.1370979372514,1.0,19.165204989851397,0.0,13.50062761260656,0,chrome,Y,G,Fri
173,6834.032583110497,0.0,18.071678237861942,0.0,10.130269788825908,0,chrome,Y,A,Thu
174,15769.55322502466,0.0,19.984331564896767,0.0,12.00879786193897,0,chrome,Y,M,Sun
175,6162.185925039587,0.0,19.927741577567776,1.0,9.953689323850707,0,chrome,Y,G,Fri
176,20655.839158125546,5.0,4.476282493002919,2.0,20.559789624296965,1,firefox,N,I,Fri
177,21390.909979209086,3.0,1.9235867366330066,2.0,2.2816528768526987,0,firefox,Y,A,Sun
178,6173.352594928327,1.0,22.220984260061865,0.0,12.878081335788071,0,chrome,Y,A,Sun
179,17293.51626544819,2.0,5.362758620084745,3.0,19.603349701027955,1,vivaldi,N,M,Sat
180,9353.78217541167,0.0,16.160540930743256,0.0,7.505798009174232,0,edge,Y,G,Thu
181,16213.356359519592,1.0,20.100046395346595,0.0,10.870490831104666,0,others,N,D,Sat
182,6213.82525979646,0.0,22.45143942199813,0.0,10.90961629840548,0,others,Y,P,Mon
183,26279.031496671858,0.0,21.92707161364928,0.0,13.008143507798222,0,chrome,Y,A,Fri
184,14682.837238355118,1.0,19.773345529890634,0.0,9.989433279860505,0,chrome,Y,D,Fri
185,14881.54950866243,2.0,5.26035610344306,3.0,1.6608903793944072,1,firefox,N,N,Sun
186,9291.132679893271,0.0,21.228434671391543,0.0,10.988312463124737,0,edge,Y,A,Sat
187,15517.97368092361,1.0,4.450108502971735,2.0,21.872419216663246,1,vivaldi,N,N,Sat
188,15297.566359697043,1.0,3.2136479763583985,3.0,19.223737487448297,1,firefox,N,H,Fri
189,15455.325110894451,0.0,20.894639533776633,0.0,10.035249828865973,0,chrome,N,D,Sun
190,6556.409714822337,0.0,18.17506506847564,0.0,10.00628277818597,0,chrome,N,A,Sat
191,14831.128035523489,0.0,19.962355342534956,0.0,11.09280642093465,0,safari,Y,G,Sun
192,11981.057694850102,2.0,3.3373127976860313,3.0,22.09461821706115,1,opera,N,K,Fri
193,24882.14640561113,4.0,2.185544791701962,3.0,17.16620246870577,1,firefox,N,M,Sun
194,15312.132544607455,1.0,2.243813301986802,1.0,1.6274809363121319,1,vivaldi,N,N,Sun
195,6025.656187456725,1.0,22.33065097580126,0.0,9.954342599772323,0,safari,Y,D,Thu
196,2817.954295310776,0.0,17.49130980420011,0.0,9.87596028031655,0,edge,N,A,Fri
197,14700.424570539775,2.0,2.2454932858866425,3.0,1.4743913689614068,1,firefox,N,N,Sun
198,14831.855332142812,0.0,19.831197302589604,0.0,10.058564138801394,0,others,Y,G,Thu
199,18232.635290020353,0.0,17.1045361770787,0.0,7.870110196646759,0,firefox,Y,M,Sun
200,11765.232891492768,1.0,1.186353723966553,3.0,3.3588161586874463,1,firefox,Y,I,Fri
201,15233.954314528464,2.0,0.0,3.0,23.0,1,vivaldi,N,N,Sat
202,11918.718959883094,0.0,20.21697930940459,0.0,11.014868198940107,0,chrome,Y,D,Fri
203,3103.844372011165,1.0,20.03550322283629,0.0,8.892845245645335,0,chrome,N,G,Fri
204,17835.677225874886,1.0,3.676363285030034,0.0,20.304354557108965,1,opera,N,M,Fri
205,9718.183702593094,0.0,19.0964406462572,0.0,13.411567521020892,0,safari,Y,G,Wed
206,2543.551025623372,0.0,18.058374729752632,1.0,11.083036090004114,0,safari,N,D,Sun
207,14376.376853074547,0.0,19.86557333066158,0.0,8.821415290526927,0,edge,Y,G,Fri
208,3052.398190321219,0.0,21.115733374610425,0.0,7.51489516369853,0,edge,N,D,Mon
209,15952.36425865883,0.0,19.16367612487753,1.0,7.304927687002091,0,chrome,N,D,Fri
210,12716.430810639831,0.0,17.85403552558232,0.0,9.910626252317902,0,opera,N,G,Fri
211,15105.170676116033,0.0,20.07317731414215,0.0,9.973440149654676,0,chrome,Y,D,Thu
212,5934.877233346293,0.0,20.158845957362285,0.0,12.728551801828926,0,chrome,N,J,Sat
213,12404.4666490148,0.0,21.87722816978159,0.0,10.121140795540375,0,safari,Y,R,Wed
214,14468.238803020406,1.0,5.147765905315913,3.0,22.171785058175615,1,firefox,Y,O,Fri
215,9654.262337232849,0.0,19.759712968999946,0.0,11.978881633478723,0,safari,Y,J,Sun
216,15489.054826084155,3.0,2.9689894760431175,3.0,22.498037061225034,1,opera,N,N,Fri
217,9177.438054438837,0.0,19.802413802270735,0.0,8.848642891718239,0,edge,Y,P,Sun
218,9361.013168066755,1.0,18.904944482385034,0.0,12.090530764581171,0,safari,Y,G,Fri
219,16600.938263197742,0.0,16.34794008274763,0.0,12.00331409989181,0,firefox,Y,G,Thu
220,21162.172379215088,1.0,2.75170399384934,2.0,21.859399080051706,1,opera,N,K,Fri
221,6070.538058155359,0.0,18.928779577697593,0.0,7.560025320563462,0,chrome,Y,D,Sat
222,14476.623168518978,4.0,2.1355050243291167,3.0,1.8707046662149964,1,opera,N,K,Fri
223,9293.151328644019,0.0,17.105647868845153,0.0,13.42640716638201,0,edge,Y,G,Sun
224,3893.975675291841,0.0,16.01177172288506,0.0,9.930777814714972,0,chrome,N,Q,Sun
225,16041.120014186603,2.0,4.0682582534918135,3.0,22.42110047746079,1,opera,N,G,Fri
226,6609.175873502312,1.0,15.362717139932155,0.0,9.896532925380443,0,edge,Y,A,Sat
227,16196.856406204879,0.0,22.608725768688576,1.0,9.945077465581573,0,chrome,N,D,Sun
228,18110.33584407778,1.0,5.409710454411518,3.0,20.024975432588256,1,firefox,N,O,Fri
229,3145.719204073473,0.0,22.562024089568364,0.0,8.020779675110006,0,safari,Y,G,Sun
230,9381.206626713645,0.0,15.249592839346068,0.0,7.8640501821456015,0,safari,Y,Q,Wed
231,27119.324105214597,3.0,22.991009194304706,2.0,19.015152702118996,0,chrome,N,J,Sat
232,3390.5334211410436,0.0,17.62730719630417,0.0,7.55594239193249,0,others,N,G,Mon
233,16472.433643673456,0.0,19.785875936999567,0.0,13.106019867878297,0,safari,Y,D,Thu
234,14673.831571174404,2.0,3.582504848314507,3.0,22.487261450369182,1,opera,N,I,Fri
235,14770.152777020618,2.0,3.8674101842974684,2.0,1.1131447675335329,1,firefox,N,J,Sun
236,15262.426055091537,2.0,3.302073895719272,3.0,21.75174116151876,1,firefox,N,K,Sat
237,4094.4213862077886,1.0,20.891508657030457,0.0,13.449280247288279,0,chrome,Y,D,Thu
238,14287.674341723852,3.0,2.5987143893346554,3.0,22.123821686405137,1,vivaldi,N,M,Sun
239,14998.011804739152,3.0,0.6114897591994022,3.0,22.04416393566225,1,opera,N,O,Sun
240,9541.814283220125,1.0,19.026564679293312,0.0,11.974197895025954,0,others,Y,A,Sun
241,12297.062789249083,1.0,19.864640023421373,0.0,12.030888413313926,0,safari,Y,G,Sat
242,15106.674327897996,0.0,19.83298222713327,1.0,8.061586411395474,0,chrome,Y,D,Sun
243,6283.1286903188275,0.0,18.95636274215119,0.0,9.838491251192686,0,chrome,N,P,Sat
244,491.5585132314369,0.0,15.925929497849644,0.0,11.924319285211718,0,safari,Y,A,Sat
245,18213.641719731608,2.0,1.7799864333333786,3.0,20.542145120341253,1,opera,N,N,Sat
246,26042.325696272444,1.0,19.95664309360294,0.0,12.568914962678697,0,firefox,N,T,Sat
247,13265.330430572812,2.0,3.289788520179384,3.0,16.34248926960842,1,vivaldi,N,N,Sat
248,13686.885707713525,1.0,3.0509629884901184,3.0,2.959384217047107,1,firefox,N,K,Sat
249,9460.012684454152,0.0,20.07675114838456,0.0,11.907544324994932,0,others,Y,D,Fri
250,9641.310030616143,0.0,20.812129876585058,0.0,13.40634887966794,0,chrome,Y,A,Sun
251,9389.547303234753,0.0,16.35239784226465,1.0,9.98402655017347,0,edge,N,D,Fri
252,6331.1030493127855,0.0,19.83958390640358,0.0,9.98143545824196,0,safari,N,G,Sun
253,9248.567974388669,0.0,21.127980281997267,0.0,10.084166394423143,0,chrome,Y,A,Wed
254,9468.280904104575,0.0,19.991555935414404,0.0,13.032125975380104,0,chrome,N,P,Fri
255,18396.381930562082,0.0,17.94280640509874,1.0,7.705554334380878,0,chrome,N,D,Sun
256,14526.843641525245,4.0,2.8250261189117003,3.0,19.39654342901623,1,vivaldi,N,K,Fri
257,15308.620245591921,0.0,19.725395110410556,2.0,8.792238130731295,0,opera,N,J,Sun
258,6288.989627069936,0.0,20.05041376955626,0.0,10.055700536777932,0,chrome,Y,G,Thu
259,5825.562959721795,0.0,20.045952853575596,0.0,9.952664459790192,0,chrome,Y,G,Sat
260,17636.80509665822,2.0,2.710736697114092,3.0,1.8263915449970414,1,opera,N,N,Sun
261,6262.607566043891,1.0,16.33095000237984,1.0,8.873641419184503,0,safari,N,D,Fri
262,20876.884626058436,1.0,0.7838390454221362,3.0,20.97872465817202,1,vivaldi,N,I,Sun
263,9742.385186625155,1.0,19.003456392760487,0.0,13.451987539803644,0,edge,Y,A,Sun
264,11938.396455921144,2.0,17.67621463887332,3.0,9.027176728621559,0,vivaldi,Y,G,Sat
265,9392.238603951391,0.0,20.74907090016711,1.0,7.7104943630423675,0,chrome,Y,G,Sun
266,14628.458964791418,2.0,3.7113463709438297,3.0,20.375220529974094,1,opera,N,K,Sat
267,6177.506126814393,0.0,22.360078211825478,0.0,10.9128189183262,0,chrome,Y,D,Wed
268,12358.729611959803,0.0,22.185629310206213,1.0,9.914913518471275,0,edge,Y,G,Fri
269,18684.342039775882,0.0,19.965033372487877,0.0,9.954245228032974,0,safari,N,M,Sun
270,13106.102440623854,3.0,2.7215406800416497,3.0,2.391785390840365,1,opera,N,N,Fri
271,9291.964833492437,0.0,21.19892755841647,0.0,13.476791514181846,0,others,Y,R,Fri
272,14332.09110971649,0.0,18.8606308249048,0.0,9.802615611570992,0,edge,N,G,Sun
273,2644.774884299357,0.0,21.224141567307804,0.0,10.997727463959656,0,firefox,N,D,Wed
274,15302.59203585523,0.0,17.88978500605307,1.0,9.993226852897436,0,edge,N,P,Sun
275,17909.718478872554,1.0,0.5288367816411021,3.0,21.288870480557133,1,opera,N,K,Sat
276,11937.585469209534,2.0,3.1610450489019613,3.0,21.688752511492208,1,firefox,N,O,Sat
277,15740.313783720527,0.0,19.990979643373553,0.0,10.913450205845615,0,chrome,Y,D,Sun
278,14492.691606262093,0.0,23.085751834815255,0.0,19.795027472927682,0,firefox,N,T,Fri
279,12183.376359727168,1.0,18.911003195093095,5.0,10.07326038043662,0,chrome,Y,G,Fri
280,6087.921834320026,1.0,20.02423418334513,0.0,9.91575538974738,0,chrome,N,A,Sun
281,14384.440048979292,2.0,3.557074670518328,3.0,22.294045910234747,1,opera,N,M,Fri
282,17908.70345923372,4.0,3.532593003379837,3.0,2.326322183412903,1,firefox,N,K,Fri
283,11801.476477478509,1.0,2.340002886904269,3.0,18.4787478784789,1,firefox,Y,M,Sun
284,14497.75343642763,2.0,4.876414982451651,3.0,21.31137331937091,1,opera,N,K,Sun
285,3656.7174496922166,0.0,20.803293133259366,0.0,7.150065424591425,0,edge,Y,R,Sun
286,18426.605029391572,0.0,2.35476786041448,2.0,22.568081702950764,1,opera,Y,A,Sun
