,ipRange,ipHop,timeSubmitSec,inList,appHour,label,browserType,inCustType,packageType,weekDayType
42,9486.321598944649,0.0,19.985032031312585,0.0,11.90919265859714,0,chrome,Y,J,Sat
43,13448.749250848748,0.0,21.083848087582737,5.0,11.09837126270786,0,edge,N,J,Sun
44,9112.956725573258,0.0,19.067059424240142,3.0,12.033945130205586,0,firefox,Y,J,Sun
45,15073.691138350574,1.0,4.889095665886998,3.0,21.886018548012352,1,opera,Y,I,Sat
46,12657.668969045924,0.0,21.053711001761258,0.0,11.875775442395282,0,chrome,Y,A,Sat
47,22579.36020481834,3.0,4.323139195796102,3.0,20.612699114662938,1,opera,Y,J,Fri
48,12250.944386645871,0.0,16.294848001096398,0.0,13.197230091898758,0,edge,Y,D,Sun
49,12177.8773251531,3.0,4.028021525591612,2.0,18.57970530746438,1,opera,Y,O,Sun
50,9365.163634527831,0.0,17.88017050921917,0.0,7.823521838834306,0,vivaldi,Y,D,Sat
51,9428.186320805173,1.0,19.040347301401198,0.0,9.9149258103828,0,chrome,Y,G,Sat
52,12602.765465400089,0.0,20.076381414663047,5.0,10.990202925483091,0,edge,N,A,Sun
53,8981.108860748565,0.0,19.06037274794653,0.0,12.86415685063975,0,firefox,Y,A,Sun
54,12504.59622098489,0.0,18.967512560542673,0.0,12.035133601315641,0,opera,Y,J,Sat
55,9277.086329081681,0.0,20.09672067128122,0.0,12.041078158505462,0,edge,N,J,Sat
56,14897.093869702834,2.0,19.0452189152129,1.0,10.916795102526757,0,chrome,N,A,Sat
57,9494.708976621558,1.0,19.91051819967106,0.0,12.133162778228344,0,chrome,N,D,Fri
58,9122.51349886304,0.0,21.867672624532133,0.0,10.882967891806919,0,safari,Y,G,Sun
59,64.94219416417424,0.0,17.091317368205637,1.0,11.932508740310498,0,chrome,Y,A,Sat
60,14999.051204704623,2.0,4.899534910917282,3.0,20.323186353792266,1,opera,N,O,Sun
61,5891.823766933905,0.0,19.198646150995046,0.0,10.945536040221162,0,chrome,N,A,Sun
62,9075.858856370862,0.0,18.073216238990426,0.0,11.92865232488562,0,opera,Y,A,Sat
63,17317.5783347106,2.0,4.534574393182993,3.0,20.464409746149478,1,vivaldi,N,N,Sun
64,9189.849504087884,0.0,20.07081398786977,1.0,10.901966640264098,0,safari,Y,A,Sun
65,11482.416769724869,1.0,4.0380943436175585,3.0,19.633783337846147,1,opera,N,L,Sun
66,15456.54791698205,0.0,18.217779714614153,0.0,9.935256313534376,0,chrome,Y,A,Thu
67,12183.093195641693,0.0,21.06360124098137,0.0,13.158379480160802,0,edge,Y,A,Thu
68,6082.824590613462,0.0,21.15144807472825,0.0,8.934182859266928,0,edge,Y,G,Sun
69,9014.091255452337,0.0,17.773438778705895,0.0,9.986043235448571,0,chrome,N,G,Sat
70,11715.887047323571,1.0,17.846584431361407,0.0,11.787319248552963,0,chrome,Y,G,Thu
71,12849.117646067887,1.0,5.71866729715839,3.0,20.435497519096728,1,chrome,N,O,Sat
72,15064.315216179086,2.0,4.992867404595017,2.0,2.074471557057393,1,firefox,N,N,Fri
73,15399.642703592663,0.0,19.763816536869854,0.0,10.10060877313735,0,chrome,Y,T,Fri
74,9173.8398072876,0.0,22.235357858240604,0.0,11.085860658065835,0,edge,N,A,Sun
75,11951.57058722907,0.0,19.081662183627486,1.0,12.614437724817526,0,opera,Y,Q,Sun
76,9465.81589271111,0.0,19.97513838019222,0.0,12.020645677197153,0,edge,Y,G,Sun
77,12126.698208808988,1.0,21.813508971594274,0.0,10.960150962252934,0,edge,Y,A,Sun
78,12336.412350228398,2.0,5.396874101366848,3.0,20.742172713599828,1,opera,N,O,Fri
79,9230.27971723548,0.0,17.282999044284225,0.0,10.99192699022006,0,chrome,Y,D,Tue
80,15336.620211399348,0.0,22.110975224059075,0.0,12.963289849102475,0,chrome,Y,A,Sun
81,12448.013147358333,0.0,19.957180993631482,1.0,9.053032492433523,0,opera,Y,J,Sun
82,28075.68033260209,0.0,15.932401289697737,1.0,12.044640829276085,0,chrome,N,D,Sun
83,18574.092507839898,1.0,5.6036265841685236,3.0,21.99532374319716,1,firefox,Y,L,Fri
84,12743.849474671035,3.0,5.0509296813979745,2.0,22.412863378055043,1,opera,N,I,Sun
85,13433.532195587375,2.0,5.851608961820602,3.0,1.0,1,vivaldi,N,O,Sun
86,9169.779188850438,0.0,19.063191481865942,0.0,11.991262898313204,0,edge,Y,A,Fri
87,12480.774689841164,0.0,21.130127167329192,0.0,9.019842042359839,0,edge,Y,G,Sun
88,15615.808951264547,1.0,22.21657132683322,0.0,9.981180832437035,0,chrome,Y,J,Sat
89,18171.054649143865,0.0,20.937374369241297,0.0,11.128961644310833,0,chrome,Y,G,Fri
90,13170.471479429754,1.0,5.667207958176732,3.0,22.17895885742798,1,vivaldi,N,L,Sun
91,15510.432229740372,1.0,4.532360073179007,3.0,21.724733974774338,1,firefox,N,N,Sat
92,9403.194526223924,0.0,19.051406061742455,0.0,11.92908497110684,0,firefox,N,D,Sun
93,12375.416994767556,0.0,17.94108013715595,0.0,10.874869695960866,0,chrome,Y,G,Sun
94,12490.397865872828,1.0,3.7960306690074503,3.0,23.0,1,vivaldi,Y,J,Sun
95,13178.458864910594,1.0,5.6495290119200945,1.0,22.30659144944955,1,opera,Y,N,Sun
96,6191.17707123369,1.0,20.125852543860674,0.0,11.939874421484555,0,chrome,Y,A,Sun
97,21208.212508249653,0.0,19.976526837795973,0.0,11.997614797712108,0,safari,Y,M,Sun
98,9026.415924727755,0.0,19.996828566771,0.0,11.18370572832323,0,others,N,T,Sun
99,15234.864587079532,0.0,19.870814396534115,0.0,10.955768010836843,0,opera,Y,J,Fri
100,17970.208869650054,0.0,19.948267238680273,2.0,10.976062537033089,0,firefox,Y,J,Sat
101,12433.994462714485,1.0,3.9264169791713357,3.0,22.309077190639456,1,vivaldi,Y,J,Sat
102,12097.324868923732,0.0,18.92716115480289,0.0,11.073785774121172,0,chrome,N,G,Mon
103,6190.346640240912,0.0,22.031828303355724,0.0,13.024989375269156,0,chrome,Y,A,Thu
104,15333.51028041347,3.0,3.963692490942776,3.0,23.0,1,opera,N,J,Sat
105,6012.8369348992155,0.0,20.06636525504291,0.0,11.001835090897155,0,safari,Y,D,Sun
106,12734.214102848942,0.0,20.045308616477996,1.0,11.033206605994584,0,opera,N,D,Sun
107,9265.569629005578,1.0,16.394969300366938,0.0,9.97497112009914,0,edge,Y,M,Sat
108,9572.40596890802,0.0,16.402100030332804,0.0,8.982233790316535,0,edge,Y,M,Thu
109,9280.074016451126,0.0,22.821023509837687,0.0,10.933767635396064,0,safari,Y,A,Sun
110,12147.877493988535,1.0,6.969644797965884,1.0,23.0,1,vivaldi,N,O,Fri
111,12596.81831149743,1.0,7.020824611186981,3.0,22.736228530522396,1,vivaldi,Y,N,Sat
112,18189.08790342955,2.0,5.6815701853483915,3.0,18.944352035409565,1,firefox,N,O,Sun
113,13054.032946435183,0.0,15.993030455894768,0.0,10.968919592035446,0,safari,Y,A,Sun
114,18593.07650235197,0.0,20.97379664797336,0.0,15.144910541246576,0,safari,Y,Q,Sun
115,12327.048538386905,0.0,20.05726573523134,2.0,11.189729632380706,0,vivaldi,N,T,Sun
116,9661.375933217549,0.0,20.01095251366496,0.0,11.839101267687026,0,opera,Y,G,Thu
117,19330.86843744679,0.0,19.986149084288627,0.0,14.775880065433514,0,opera,N,J,Sat
118,3017.6188327688183,0.0,20.05517536215484,0.0,10.108235414254365,0,edge,Y,T,Wed
119,12999.978489275944,0.0,19.16126761958003,0.0,11.070232114907723,0,edge,Y,M,Fri
120,12808.974132780815,2.0,5.684555378742516,3.0,20.48425967164684,1,firefox,N,I,Sat
121,9019.158814144477,0.0,16.47680305177346,1.0,10.9729880119368,0,safari,N,G,Sun
122,12782.222625279248,3.0,3.75016564829275,2.0,21.219615280851876,1,firefox,N,H,Sun
123,11759.54759302911,2.0,3.774406640790403,3.0,20.13539666960432,1,firefox,N,O,Sun
124,9313.750354867821,1.0,20.182494113221765,2.0,10.116547649793963,0,opera,Y,J,Sun
125,2888.6716321747854,0.0,21.03168017603457,0.0,11.023272359874445,0,safari,Y,J,Sat
126,12590.307109869736,3.0,4.364106714259833,3.0,20.49911114239533,1,opera,Y,O,Sun
127,18308.929790434624,5.0,7.39759821863845,1.0,21.232605420062676,1,firefox,N,J,Sat
128,9203.043342309506,1.0,15.439141997136176,0.0,10.008957830749205,0,edge,Y,D,Sat
129,9600.464566742849,0.0,20.012408052571118,0.0,10.944261779041058,0,opera,Y,D,Sat
130,11766.620217665299,0.0,19.989860246889293,0.0,12.081053423267997,0,safari,Y,M,Sun
131,9529.433840266172,1.0,17.99665384180844,0.0,11.951495924923504,0,safari,Y,P,Thu
132,9158.426605146456,0.0,20.007671516388655,0.0,6.184085648101915,0,safari,Y,A,Sun
133,9179.517839005424,0.0,18.9762896085158,0.0,10.856073613354466,0,chrome,N,A,Sun
134,17263.878213789925,2.0,3.225795280188322,3.0,20.009320794382724,1,opera,N,N,Sun
135,20556.327573868886,2.0,5.858597339596599,3.0,18.8117033290142,1,firefox,N,J,Sat
136,17665.704773820096,2.0,4.396941255312413,3.0,21.318515530085214,1,firefox,N,L,Sat
137,11788.95234776526,3.0,6.015070184133947,3.0,20.04498700486542,1,firefox,N,J,Sat
138,12831.60761074644,0.0,20.15298786526546,1.0,11.961361211869848,0,opera,N,D,Sun
139,8938.40863025201,0.0,18.983337738085538,0.0,11.922388639394905,0,chrome,Y,G,Sat
140,22547.617247639802,0.0,19.11212039925158,5.0,10.996567194399686,0,opera,N,A,Sun
141,13710.631746969497,1.0,3.530635650269687,3.0,20.7502212257273,1,firefox,Y,O,Sat
142,9261.144345517836,0.0,19.116709457710385,0.0,14.606044601900487,0,edge,Y,J,Fri
143,5829.513845740858,0.0,16.045394919347018,0.0,10.99474972611572,0,safari,Y,A,Sat
144,12010.052734435614,0.0,20.9876447385177,0.0,10.926008098358166,0,safari,Y,G,Sun
145,9254.771598780091,0.0,21.764205924235284,0.0,6.29502708346695,0,chrome,Y,D,Sun
146,20397.65643584391,0.0,16.793758836574852,1.0,11.97362436033646,0,opera,Y,P,Sun
147,11359.235870089922,0.0,19.054699601139873,0.0,11.082272845958789,0,edge,Y,G,Fri
148,12252.80108016714,0.0,21.904314757790416,1.0,11.041670528589448,0,chrome,Y,D,Sun
149,21753.734703235856,0.0,20.165160014294088,0.0,11.097353701844776,0,opera,Y,D,Sat
150,11740.3963017522,0.0,22.179510321468115,0.0,12.104671098168568,0,chrome,Y,Q,Sun
151,12296.60033318906,1.0,20.91879892675206,0.0,11.137512100804065,0,edge,Y,A,Fri
152,12021.376586363429,2.0,5.081680311821401,3.0,21.87761469682078,1,vivaldi,N,O,Sun
153,9191.068331916958,1.0,18.821911979932338,0.0,10.82557944797046,0,chrome,Y,A,Sun
154,12928.28364339781,0.0,18.091990229673684,0.0,8.988201985524972,0,edge,N,J,Sun
155,12846.075430433866,2.0,4.50763745745644,3.0,21.438765095497494,1,vivaldi,N,O,Sun
156,12481.274129648105,0.0,20.035718812141567,1.0,7.720832752948574,0,chrome,Y,A,Sat
157,8911.110976379528,0.0,19.135517605114728,0.0,10.870390432986946,0,chrome,Y,A,Thu
158,15408.890939050762,1.0,22.179381473455578,2.0,11.241103766691191,0,edge,Y,T,Fri
159,18123.012947229137,3.0,5.522166654933244,2.0,21.07941153492724,1,firefox,N,H,Sun
160,9316.926065614345,0.0,17.98922637850046,0.0,10.129403572736498,0,chrome,N,J,Fri
161,9422.897318797795,1.0,17.605513979680836,0.0,13.129232005183292,0,chrome,Y,D,Sun
162,12179.087853640332,2.0,2.7237823139876127,2.0,21.322386078088307,1,vivaldi,Y,G,Sun
163,12302.027758135186,1.0,22.78373846039176,2.0,20.78625671095233,0,vivaldi,Y,G,Sun
164,12426.441464154534,0.0,19.061343444511294,5.0,11.017988070668506,0,chrome,Y,D,Sun
165,8715.347996191804,0.0,19.006196792703122,1.0,10.84088522287425,0,chrome,N,A,Thu
166,9153.390936651727,0.0,16.57905228342861,0.0,11.110927028732325,0,chrome,Y,D,Fri
167,9504.583281384823,0.0,19.870028144679964,0.0,11.913645856258595,0,edge,Y,D,Sun
168,11090.12423571054,5.0,6.6541394661180675,2.0,21.735809110949944,1,opera,N,L,Fri
169,9465.58652378332,0.0,17.0376183623448,0.0,11.030956834300381,0,edge,N,J,Sat
170,9288.75912818486,0.0,15.953837884124368,0.0,12.03397913273531,0,opera,N,D,Mon
171,9183.013758663537,0.0,21.79469452658668,0.0,7.911997737657577,0,opera,Y,G,Mon
172,18080.83797347522,1.0,18.991054635494947,0.0,12.020292544406724,0,safari,Y,A,Sun
173,8964.34964689415,0.0,18.887587923556566,0.0,11.977612883534947,0,chrome,N,T,Fri
174,11760.133684700455,0.0,22.229360273573548,0.0,12.0291625693429,0,opera,Y,A,Sun
175,9346.56184056174,1.0,18.134821652900428,0.0,12.031540965462588,0,chrome,Y,D,Sat
176,11857.062995723762,0.0,21.804529877845198,0.0,8.985790068820183,0,chrome,Y,G,Sat
177,12947.432561406946,1.0,6.242382395546883,3.0,22.118250995758075,1,opera,Y,N,Sun
178,6191.67413238502,0.0,19.88091134186834,0.0,11.960426324103812,0,safari,Y,D,Mon
179,12685.06652185046,1.0,18.05494977440685,0.0,11.992614580396774,0,edge,Y,G,Sun
180,9570.817168780743,0.0,21.075285703409463,0.0,12.040999623581678,0,opera,Y,D,Sun
181,18006.80328160695,1.0,19.038927590008825,0.0,11.910297424567384,0,edge,Y,A,Fri
182,11998.714817161499,1.0,5.754298476502299,2.0,22.413204039689198,1,firefox,N,N,Sat
183,9236.472827127342,0.0,22.120988755021244,0.0,10.86241060743379,0,safari,Y,A,Fri
184,8892.805406066207,0.0,18.960118649993092,4.0,10.074467200706986,0,safari,Y,D,Sun
185,18452.669987522444,1.0,21.842611744999886,0.0,13.207147380965358,0,chrome,Y,J,Sun
186,9187.754624522478,0.0,22.08127024350688,0.0,11.094884959173383,0,chrome,Y,S,Sat
187,12203.616077243474,0.0,23.19598323199898,0.0,11.125657555355327,0,chrome,Y,A,Sun
188,24561.695377219246,0.0,16.670320194214582,0.0,10.878563212957735,0,opera,N,A,Thu
189,9396.35054534905,0.0,20.047504372429103,0.0,10.018053243654128,0,others,Y,A,Sat
190,2757.273888705027,0.0,19.152027380187064,0.0,10.988282262852769,0,chrome,Y,A,Sun
191,9224.377429387941,1.0,20.120147101115435,0.0,13.31806144818213,0,chrome,Y,A,Sun
192,9211.773076287818,1.0,21.91707551619038,0.0,10.82528535202682,0,edge,Y,J,Sat
193,13183.802098806827,2.0,6.298122376669198,2.0,22.159995295888777,1,vivaldi,N,O,Sat
194,12654.412322399225,0.0,19.935014138929546,0.0,11.962291651706773,0,safari,Y,D,Sun
195,9548.414457663628,1.0,19.037400534376502,0.0,11.051499345398442,0,safari,Y,G,Wed
196,12699.030956755376,1.0,4.566086171194911,3.0,21.907332954915006,1,opera,N,O,Sat
197,13024.21908951166,0.0,22.063670694362372,1.0,12.100458708864283,0,opera,Y,D,Fri
198,22219.79583414552,0.0,19.970526265446097,0.0,11.883257512863869,0,opera,Y,J,Sun
199,12524.893118603462,3.0,5.961255322676152,2.0,20.641485833169483,1,opera,N,N,Sun
200,19145.496697338407,3.0,6.246005010325462,3.0,21.122970222500633,1,vivaldi,N,O,Sat
201,15331.048187530134,2.0,3.6096407752484083,3.0,21.344239422736713,1,opera,N,K,Sat
202,12841.48137216803,1.0,18.088821181561798,0.0,11.024759317883651,0,chrome,Y,D,Sun
203,17847.717774166384,2.0,3.725399718619883,2.0,22.334746109684765,1,vivaldi,N,O,Fri
204,8913.9204371086,2.0,16.480233568232507,0.0,10.974340129451464,0,firefox,Y,D,Sun
205,15117.926553273574,0.0,5.18254329264164,2.0,12.128907957014667,1,opera,N,M,Fri
206,11750.189582614483,2.0,5.9214837569743395,2.0,20.94983492196596,1,firefox,N,N,Sat
207,12569.1103503865,0.0,19.934666463639587,0.0,11.996790627657324,0,opera,Y,A,Fri
208,11940.940283164937,2.0,4.702181102242321,3.0,22.606794148775883,1,vivaldi,N,N,Sun
209,23065.756263843003,0.0,16.47685216832906,0.0,11.954960076282715,0,edge,N,G,Sun
210,9504.278632892801,0.0,21.948530627880245,1.0,7.937773559258588,0,edge,N,A,Sat
211,18254.808870601646,3.0,4.90840674797073,3.0,21.653609214209,1,firefox,N,N,Sat
212,9281.034818019514,0.0,16.961169629357755,0.0,6.804632338585636,0,edge,Y,A,Sun
213,15163.534246756233,0.0,18.92211853992194,1.0,13.374066805800878,0,edge,Y,D,Sun
214,13061.342144081946,0.0,21.02732397057116,1.0,12.09963162717465,0,chrome,N,A,Sun
215,9376.843371124185,0.0,19.991851351223886,0.0,9.899429543723878,0,edge,Y,Q,Sat
216,19031.74630801012,3.0,5.690957929939032,3.0,20.648334509057527,1,firefox,N,L,Sat
217,9233.032223307455,0.0,18.948797368444502,1.0,12.134047686513378,0,edge,Y,A,Mon
218,15216.042850052067,2.0,5.538352121133357,2.0,21.055245634421496,1,safari,N,O,Sat
219,6190.393948174085,0.0,16.989546521101147,0.0,10.970892589852964,0,others,N,Q,Sun
220,21711.046558278103,2.0,4.289412165060639,3.0,21.842864258126028,1,vivaldi,Y,N,Sat
221,12597.302030327835,1.0,5.761893771588802,2.0,19.784267221967795,1,vivaldi,N,K,Sun
222,16978.92969589467,2.0,3.0535653396509588,3.0,1.269129290553134,1,opera,N,J,Sun
223,9234.087861040422,0.0,19.83879966242239,2.0,11.965317756760596,0,opera,Y,A,Sun
224,27546.4063179067,0.0,22.547700845170766,0.0,8.922696673972686,0,chrome,N,A,Thu
225,9381.744286001795,0.0,20.0633652205579,0.0,12.122273834329343,0,opera,Y,J,Fri
226,12258.565841789024,0.0,21.070069196633995,0.0,11.818984620158632,0,chrome,Y,D,Sun
227,20544.295371866152,3.0,4.390241884626448,3.0,20.224614356867924,1,firefox,N,I,Sat
228,11616.911478025653,1.0,17.990383829921484,0.0,11.060628436506681,0,chrome,N,T,Sun
229,18769.60245148529,3.0,7.356848219875246,3.0,20.8255960720305,1,vivaldi,N,K,Sun
230,5852.934044924554,0.0,20.203066452406347,2.0,10.861612419206908,0,opera,Y,D,Thu
231,9179.543837304629,0.0,15.665469269733876,0.0,11.960867288753262,0,safari,Y,A,Sun
232,6100.640164444387,1.0,21.993141668848693,0.0,10.935343206284328,0,chrome,Y,D,Sun
233,23719.268576803388,0.0,19.059766941238195,2.0,6.146125472899957,0,firefox,Y,G,Sun
234,12952.995931656984,0.0,17.946695844177157,0.0,12.053164024649815,0,safari,Y,A,Thu
235,12956.005074805696,3.0,5.552972646430135,3.0,23.0,1,firefox,N,F,Sun
236,12413.8672801428,1.0,3.851417414378375,1.0,19.965481120361744,1,vivaldi,N,H,Sun
237,11979.8829330409,0.0,19.086218655109406,2.0,9.939765742544482,0,opera,Y,T,Sun
238,9422.611912227305,0.0,16.891865056473762,1.0,12.094311535055853,0,chrome,Y,D,Wed
239,12362.729178754087,0.0,20.05777193373069,2.0,10.980293145479605,0,safari,Y,G,Sun
240,18912.931512660834,2.0,2.500508871860802,3.0,18.973826678111493,1,vivaldi,Y,M,Sat
241,9772.498398897445,0.0,20.995938932988793,0.0,10.993664061144658,0,chrome,N,J,Sun
242,11692.737085717208,1.0,5.584872411098331,3.0,1.6112221985907587,1,firefox,N,O,Sat
243,11690.996043600491,2.0,5.7470625303685665,3.0,19.759159084752817,1,opera,N,I,Sun
244,9327.884331150372,1.0,3.723271089605987,3.0,22.29382582370613,1,firefox,N,G,Sat
245,9550.648840560369,0.0,16.953990992624313,1.0,11.03483381244668,0,edge,Y,A,Sun
246,22581.026700823255,0.0,20.030819578561932,1.0,10.97954391887472,0,edge,Y,D,Sat
247,13229.475826358015,1.0,20.047114483080804,0.0,10.117137810335345,0,opera,Y,J,Sun
248,12744.714939488587,3.0,3.4966907151974738,3.0,20.469625834345997,1,opera,N,G,Fri
249,12659.492863047064,1.0,4.614192864857614,3.0,21.55853793613722,1,opera,N,N,Sun
250,16773.304879091225,5.0,5.480912797618657,2.0,19.846932903241225,1,vivaldi,Y,K,Fri
251,9059.932725923121,0.0,23.668837547767907,0.0,10.903240534197215,0,firefox,Y,D,Sat
252,11810.384804324449,3.0,4.529257164802402,2.0,20.652643025643755,1,opera,Y,J,Sat
253,9150.033652969661,0.0,21.23662393493578,0.0,12.019643076864627,0,safari,Y,J,Sat
254,21573.868960563646,1.0,21.192345533985645,0.0,12.024209341786731,0,edge,Y,D,Sat
255,9265.42798668491,0.0,19.977739280555397,0.0,13.480576368968864,0,safari,Y,G,Wed
256,9112.539191480671,0.0,20.84889487037435,0.0,10.94575830210234,0,opera,Y,G,Sat
257,9278.091378385989,0.0,19.07791944872588,0.0,13.124821816251734,0,opera,Y,A,Thu
258,3361.24808718288,0.0,16.53301070490852,0.0,11.997911370457937,0,chrome,Y,A,Sun
259,12436.112690908732,1.0,17.916893916670233,0.0,13.53303681351372,0,safari,Y,Q,Sun
260,21047.829568979418,1.0,4.7476082649081945,3.0,20.32038096014854,1,vivaldi,N,H,Sun
261,18412.751477373233,1.0,4.396362400613725,2.0,21.331525131960397,1,opera,Y,O,Sun
262,9102.790688294564,0.0,19.92857181187719,0.0,11.14709394207262,0,chrome,N,G,Mon
263,6271.541641326402,1.0,19.990421635098755,0.0,9.089897190873137,0,chrome,Y,D,Sun
264,12204.081868363748,3.0,5.896919366903603,3.0,21.125889616772525,1,vivaldi,N,O,Sun
265,17327.456283981235,0.0,20.881654359400272,0.0,12.009893291278795,0,safari,Y,G,Sun
266,21458.71275924034,3.0,4.605172945186496,3.0,22.345010878806363,1,opera,N,L,Sun
267,9221.152134172788,1.0,16.881702358368784,0.0,6.01425421467952,0,edge,Y,A,Thu
268,11343.342302956333,1.0,6.429026077967137,3.0,19.19919325072197,1,opera,N,J,Sun
269,17514.494954375776,3.0,4.436211260966957,2.0,21.22963864285495,1,opera,N,N,Sun
270,6077.281423877172,0.0,23.444157452788204,0.0,12.029944963584294,0,chrome,N,D,Sat
271,11832.463060549593,1.0,6.160623816307634,2.0,21.39545539850839,1,vivaldi,Y,K,Sun
272,20769.016572389166,0.0,19.01075029792264,0.0,11.898115258620967,0,opera,Y,M,Sat
273,17390.585886521683,1.0,5.898103013634682,3.0,20.48492976212109,1,vivaldi,Y,O,Sat
274,11667.60401774606,2.0,5.600321132689714,3.0,19.423366386597202,1,vivaldi,N,O,Sun
275,12120.975892111683,0.0,20.054857903625816,1.0,8.9618014589654,0,chrome,Y,D,Sun
276,8862.177503301295,0.0,19.085236713755876,0.0,11.894105139586712,0,safari,Y,A,Sat
277,12393.61202453619,2.0,5.525060399901122,3.0,21.7140484457312,1,opera,N,G,Sun
278,13202.797130612034,1.0,5.894884603563696,3.0,20.20240061778312,1,vivaldi,Y,O,Sun
279,22397.26832789,1.0,3.607533050701022,3.0,21.481578821257955,1,edge,Y,J,Sun
280,3186.8485165421503,1.0,19.01739398529753,0.0,10.835428474089058,0,edge,N,U,Sun
281,14911.593322965486,5.0,4.7452474581077695,2.0,1.079893548722084,1,vivaldi,N,O,Sun
282,9197.682724342589,0.0,17.845701784361154,0.0,10.830872153347551,0,safari,Y,M,Thu
283,12679.338641948243,0.0,19.861921175848693,5.0,6.641613950719476,0,edge,Y,A,Fri
284,9126.183682508832,0.0,20.154649479314685,0.0,13.49450917500714,0,chrome,N,D,Sat
285,9264.547034737827,0.0,23.408111591357738,0.0,11.048524868702478,0,edge,Y,A,Sun
286,9237.5630904149,0.0,19.917542915325612,5.0,10.965901222167902,0,edge,N,A,Sun
