,ipRange,ipHop,timeSubmitSec,inList,appHour,label,browserType,inCustType,packageType,weekDayType
119,22718.0,1.0,8.0,0.0,15.0,0,edge,Y,D,Fri
120,20673.0,0.0,21.0,3.0,11.0,0,vivaldi,Y,D,Sat
121,7895.0,0.0,24.0,0.0,10.0,0,chrome,Y,A,Thu
122,5793.0,0.0,12.0,3.0,12.0,1,opera,N,N,Sun
123,17817.0,0.0,21.0,0.0,9.0,0,chrome,Y,A,Sun
124,29474.0,0.0,16.0,0.0,18.0,0,edge,N,A,Fri
125,4735.0,0.0,17.0,0.0,12.0,0,edge,N,J,Sat
126,17452.0,1.0,12.0,0.0,16.0,0,edge,Y,D,Fri
127,6837.0,1.0,19.0,0.0,8.0,0,opera,Y,A,Sun
128,12460.0,0.0,22.0,0.0,10.0,0,edge,Y,G,Fri
129,10172.0,2.0,7.0,2.0,17.0,1,safari,Y,J,Thu
130,16221.0,0.0,16.0,0.0,14.0,0,opera,Y,G,Sun
131,8738.0,0.0,12.0,0.0,10.0,0,chrome,Y,J,Sat
132,12606.0,2.0,14.0,1.0,16.0,1,edge,N,D,Sun
133,14172.0,1.0,11.0,0.0,11.0,0,edge,Y,D,Sun
134,19027.0,0.0,18.0,0.0,11.0,0,safari,N,G,Sun
135,15582.0,1.0,15.0,0.0,13.0,0,chrome,Y,D,Sat
136,7211.0,0.0,20.0,0.0,17.0,0,firefox,N,A,Sun
137,18312.0,1.0,17.0,0.0,5.0,0,firefox,Y,A,Sun
138,11970.0,0.0,24.0,0.0,11.0,0,edge,Y,A,Sat
139,4037.0,0.0,22.0,0.0,11.0,1,safari,Y,A,Sun
140,21268.0,0.0,20.0,0.0,12.0,0,chrome,Y,A,Sun
141,28331.0,0.0,24.0,0.0,14.0,0,chrome,Y,M,Sun
142,13786.0,1.0,19.0,0.0,10.0,0,edge,Y,A,Sun
143,5184.0,0.0,24.0,0.0,5.0,0,safari,Y,M,Sat
144,11413.0,0.0,8.0,3.0,12.0,1,edge,N,O,Sat
145,10826.0,0.0,13.0,0.0,9.0,0,chrome,Y,M,Sat
146,10422.0,0.0,18.0,0.0,6.0,0,opera,Y,D,Sun
147,9922.0,1.0,13.0,0.0,15.0,0,firefox,N,D,Sun
148,9373.0,1.0,11.0,3.0,20.0,0,opera,Y,G,Thu
149,13121.0,0.0,17.0,3.0,5.0,0,firefox,N,A,Sat
150,4884.0,2.0,24.0,0.0,11.0,0,edge,N,G,Sun
151,6800.0,0.0,24.0,0.0,7.0,0,chrome,Y,G,Fri
152,15511.0,0.0,18.0,0.0,6.0,0,opera,N,J,Fri
153,13162.0,1.0,6.0,1.0,9.0,0,chrome,N,D,Sun
154,8150.0,1.0,16.0,0.0,9.0,0,chrome,Y,D,Sun
155,17163.0,1.0,0.0,3.0,14.0,0,opera,Y,O,Sun
156,13814.0,0.0,22.0,0.0,4.0,0,safari,Y,A,Sat
157,13585.0,0.0,24.0,0.0,8.0,0,firefox,Y,Q,Sun
158,4858.0,0.0,19.0,0.0,6.0,0,vivaldi,Y,A,Sat
159,2241.0,0.0,22.0,0.0,8.0,0,firefox,Y,D,Fri
160,15637.0,0.0,25.0,0.0,9.0,0,edge,Y,A,Fri
161,23313.0,1.0,17.0,0.0,16.0,0,chrome,Y,G,Sun
162,9524.0,1.0,14.0,3.0,10.0,0,opera,Y,D,Sun
163,17306.0,3.0,13.0,0.0,12.0,0,edge,Y,N,Sun
164,16654.0,0.0,16.0,0.0,10.0,0,edge,N,G,Fri
165,15429.0,0.0,20.0,0.0,10.0,0,safari,N,J,Sat
166,26683.0,0.0,21.0,0.0,12.0,0,firefox,Y,G,Sun
167,20272.0,1.0,0.0,3.0,23.0,1,vivaldi,N,K,Sat
168,20053.0,0.0,22.0,0.0,16.0,0,opera,Y,A,Sun
169,28686.0,1.0,17.0,1.0,12.0,1,safari,Y,G,Sun
170,14134.0,0.0,19.0,0.0,7.0,0,safari,N,D,Sat
171,4873.0,0.0,23.0,0.0,7.0,0,safari,Y,G,Sun
172,9566.0,0.0,13.0,0.0,10.0,0,edge,N,D,Fri
173,5072.0,2.0,13.0,0.0,10.0,0,chrome,N,M,Sun
174,11479.0,0.0,25.0,0.0,4.0,0,chrome,Y,G,Sat
175,20750.0,1.0,20.0,0.0,21.0,0,firefox,Y,G,Fri
176,6083.0,0.0,20.0,0.0,10.0,0,edge,Y,D,Sun
177,20796.0,2.0,0.0,0.0,12.0,0,chrome,Y,D,Sun
178,10349.0,0.0,22.0,0.0,7.0,0,edge,Y,A,Thu
179,12355.0,0.0,15.0,2.0,9.0,0,opera,N,G,Sun
180,27641.0,0.0,15.0,3.0,17.0,0,chrome,N,G,Fri
181,15216.0,0.0,12.0,0.0,12.0,0,edge,Y,A,Sat
182,18152.0,1.0,9.0,0.0,10.0,0,chrome,Y,J,Sat
183,5032.0,0.0,22.0,0.0,6.0,0,opera,Y,D,Fri
184,3993.0,0.0,13.0,0.0,15.0,0,safari,N,A,Fri
185,23866.0,0.0,15.0,0.0,15.0,0,safari,Y,D,Sat
186,14828.0,1.0,11.0,2.0,10.0,0,opera,Y,J,Sun
187,13939.0,0.0,21.0,0.0,7.0,0,safari,N,A,Sat
188,8051.0,0.0,18.0,0.0,16.0,0,firefox,Y,A,Sun
189,10684.0,1.0,17.0,1.0,7.0,0,safari,N,J,Sun
190,15733.0,0.0,18.0,0.0,7.0,0,chrome,Y,G,Fri
191,5924.0,1.0,17.0,0.0,12.0,0,firefox,Y,G,Sat
192,7480.0,0.0,23.0,1.0,13.0,0,safari,N,J,Fri
193,18453.0,1.0,9.0,3.0,11.0,1,chrome,N,M,Sun
194,23382.0,0.0,22.0,0.0,9.0,0,firefox,N,G,Sat
195,2395.0,1.0,20.0,1.0,17.0,0,edge,Y,D,Sun
196,18903.0,0.0,18.0,0.0,10.0,0,others,N,A,Fri
197,17170.0,1.0,13.0,3.0,7.0,1,edge,Y,S,Fri
198,7179.0,1.0,17.0,0.0,13.0,0,safari,Y,D,Sat
199,18797.0,0.0,20.0,0.0,15.0,0,chrome,Y,D,Wed
200,13657.0,0.0,21.0,0.0,14.0,0,edge,Y,A,Sun
201,10953.0,1.0,6.0,3.0,16.0,1,safari,N,I,Sat
202,18540.0,0.0,3.0,3.0,12.0,1,vivaldi,Y,L,Sat
203,9217.0,0.0,20.0,0.0,9.0,0,edge,Y,A,Sun
204,17359.0,0.0,25.0,0.0,4.0,0,firefox,N,G,Sat
205,9409.0,0.0,12.0,2.0,10.0,0,chrome,Y,M,Sun
206,15541.0,0.0,15.0,0.0,18.0,1,chrome,N,D,Sun
207,17085.0,2.0,1.0,3.0,7.0,1,vivaldi,N,J,Fri
208,10691.0,2.0,21.0,0.0,9.0,0,chrome,Y,A,Sat
209,11678.0,1.0,20.0,0.0,9.0,0,chrome,Y,G,Sun
210,10952.0,0.0,25.0,0.0,4.0,0,firefox,N,G,Sun
211,24722.0,2.0,0.0,2.0,23.0,1,vivaldi,N,I,Sat
212,16157.0,1.0,4.0,3.0,19.0,0,vivaldi,N,J,Sat
213,18247.0,2.0,12.0,2.0,6.0,1,chrome,Y,D,Sat
214,24308.0,0.0,21.0,0.0,14.0,0,edge,Y,G,Sat
215,15061.0,3.0,6.0,2.0,13.0,0,vivaldi,Y,J,Sat
216,6826.0,2.0,12.0,0.0,9.0,0,edge,N,D,Sun
217,16988.0,0.0,14.0,2.0,9.0,0,chrome,Y,M,Sat
218,10117.0,0.0,17.0,0.0,7.0,0,chrome,Y,A,Wed
219,11827.0,1.0,19.0,0.0,11.0,0,safari,Y,J,Sat
220,11151.0,0.0,20.0,0.0,15.0,1,chrome,Y,A,Sun
221,27983.0,0.0,16.0,0.0,8.0,1,firefox,N,M,Fri
222,20524.0,1.0,12.0,3.0,18.0,1,safari,N,J,Thu
223,33563.0,2.0,7.0,0.0,23.0,1,vivaldi,Y,N,Sat
224,18628.0,1.0,21.0,0.0,13.0,0,edge,N,D,Sun
225,8889.0,1.0,19.0,0.0,11.0,0,edge,N,G,Fri
226,16903.0,0.0,20.0,1.0,12.0,0,chrome,N,N,Sun
227,8853.0,2.0,6.0,3.0,13.0,1,vivaldi,Y,O,Fri
228,8553.0,0.0,24.0,0.0,1.0,0,vivaldi,Y,A,Sat
229,15943.0,1.0,15.0,0.0,17.0,0,safari,Y,I,Thu
230,4065.0,0.0,24.0,0.0,15.0,0,vivaldi,Y,A,Sun
231,17286.0,0.0,20.0,2.0,15.0,0,edge,N,J,Thu
232,13341.0,0.0,15.0,0.0,8.0,0,edge,Y,D,Sun
233,9940.0,0.0,19.0,0.0,14.0,0,firefox,N,N,Fri
234,7197.0,1.0,4.0,0.0,19.0,1,vivaldi,N,L,Sat
235,20769.0,0.0,11.0,0.0,14.0,0,vivaldi,N,K,Fri
236,21873.0,2.0,16.0,0.0,13.0,0,safari,N,D,Fri
237,19241.0,0.0,22.0,0.0,10.0,0,edge,N,A,Sat
238,17058.0,1.0,19.0,0.0,15.0,0,edge,Y,D,Thu
239,4204.0,0.0,18.0,0.0,14.0,0,edge,Y,A,Fri
240,8104.0,0.0,21.0,0.0,7.0,0,chrome,Y,A,Sun
241,7172.0,1.0,0.0,0.0,19.0,1,edge,Y,H,Sun
242,26217.0,0.0,9.0,0.0,23.0,0,edge,N,J,Sat
243,17765.0,1.0,12.0,2.0,16.0,0,safari,N,D,Sun
244,3335.0,0.0,25.0,0.0,16.0,0,edge,Y,A,Fri
245,5613.0,0.0,15.0,3.0,8.0,0,chrome,Y,M,Sun
246,10313.0,0.0,17.0,0.0,7.0,0,opera,Y,D,Fri
247,14312.0,1.0,15.0,0.0,13.0,0,edge,Y,G,Sat
248,15188.0,1.0,20.0,0.0,6.0,0,edge,N,A,Sun
249,9328.0,0.0,21.0,0.0,7.0,0,safari,Y,M,Sat
250,10168.0,0.0,13.0,1.0,9.0,0,edge,N,A,Sat
251,10883.0,0.0,20.0,0.0,9.0,0,edge,Y,J,Fri
252,11805.0,0.0,17.0,1.0,10.0,0,vivaldi,N,D,Sun
253,12021.0,1.0,8.0,3.0,14.0,1,safari,Y,G,Thu
254,13248.0,0.0,16.0,0.0,8.0,0,chrome,Y,D,Sat
255,13890.0,1.0,12.0,3.0,11.0,0,safari,Y,G,Sun
256,25821.0,2.0,15.0,2.0,15.0,0,edge,Y,J,Sat
257,7431.0,0.0,19.0,0.0,8.0,0,edge,Y,D,Sat
258,12298.0,0.0,19.0,0.0,10.0,0,safari,Y,M,Sat
259,10156.0,0.0,12.0,2.0,11.0,0,firefox,N,K,Sun
260,4397.0,0.0,26.0,0.0,9.0,0,safari,N,A,Sun
261,14955.0,2.0,13.0,0.0,9.0,0,chrome,N,O,Fri
262,16292.0,0.0,13.0,0.0,15.0,0,opera,Y,D,Sun
263,10327.0,2.0,16.0,0.0,4.0,0,safari,Y,A,Sun
264,15436.0,0.0,21.0,0.0,7.0,0,vivaldi,Y,A,Sun
265,6198.0,0.0,21.0,0.0,12.0,0,edge,Y,P,Sat
266,4922.0,0.0,23.0,0.0,11.0,0,edge,Y,M,Fri
267,12338.0,1.0,20.0,0.0,7.0,0,edge,N,M,Sat
268,12472.0,0.0,15.0,0.0,8.0,0,chrome,Y,G,Sat
269,4474.0,0.0,24.0,0.0,11.0,0,chrome,Y,G,Sat
270,15107.0,1.0,17.0,3.0,12.0,0,opera,N,D,Sun
271,14941.0,2.0,15.0,1.0,12.0,0,edge,N,G,Sat
272,8942.0,1.0,11.0,3.0,12.0,0,chrome,N,M,Sun
273,3299.0,1.0,24.0,0.0,12.0,0,safari,Y,G,Sun
274,17191.0,0.0,24.0,0.0,11.0,0,safari,Y,A,Fri
275,8511.0,0.0,6.0,3.0,17.0,0,chrome,Y,O,Sun
276,13771.0,0.0,20.0,0.0,6.0,0,vivaldi,Y,D,Sat
277,10164.0,1.0,19.0,3.0,12.0,0,edge,N,D,Sun
278,12067.0,0.0,20.0,1.0,11.0,0,chrome,Y,G,Sun
279,12425.0,1.0,0.0,3.0,23.0,0,edge,N,I,Sun
280,20487.0,0.0,22.0,1.0,8.0,0,edge,Y,O,Thu
281,9855.0,0.0,20.0,2.0,11.0,1,chrome,Y,D,Sun
282,11785.0,0.0,9.0,1.0,20.0,1,edge,N,O,Fri
283,9141.0,0.0,16.0,0.0,21.0,0,safari,Y,D,Fri
284,15484.0,0.0,16.0,0.0,16.0,0,safari,Y,M,Sat
285,13394.0,0.0,23.0,0.0,11.0,0,chrome,N,D,Thu
286,3294.0,2.0,20.0,0.0,7.0,0,chrome,N,J,Sat
287,24580.0,0.0,7.0,0.0,21.0,1,edge,N,Q,Sun
288,6516.0,0.0,19.0,0.0,7.0,0,safari,N,A,Sat
289,12546.0,0.0,14.0,0.0,10.0,0,edge,Y,D,Fri
290,28088.0,3.0,8.0,0.0,16.0,0,vivaldi,N,O,Sun
291,19861.0,1.0,3.0,1.0,15.0,1,edge,Y,D,Sun
292,17481.0,0.0,20.0,0.0,8.0,0,edge,N,A,Sun
293,11979.0,3.0,0.0,4.0,19.0,1,chrome,N,C,Sun
294,14246.0,0.0,10.0,1.0,9.0,0,safari,Y,D,Wed
295,18028.0,1.0,16.0,0.0,7.0,0,safari,Y,J,Sun
296,11718.0,1.0,18.0,0.0,6.0,0,safari,Y,G,Sun
297,7576.0,2.0,0.0,3.0,17.0,1,opera,N,D,Sun
298,18943.0,2.0,11.0,1.0,18.0,0,safari,N,D,Sun
299,9849.0,0.0,25.0,0.0,3.0,0,vivaldi,Y,A,Wed
300,6403.0,2.0,13.0,0.0,17.0,0,edge,Y,G,Sun
301,22415.0,2.0,7.0,3.0,13.0,0,opera,N,I,Sat
302,13713.0,1.0,12.0,3.0,13.0,1,chrome,N,D,Fri
303,17416.0,2.0,1.0,4.0,17.0,1,opera,N,D,Fri
304,8404.0,0.0,16.0,0.0,14.0,0,safari,Y,G,Fri
305,19011.0,1.0,15.0,0.0,9.0,0,chrome,N,A,Sat
306,5763.0,1.0,10.0,3.0,9.0,1,vivaldi,Y,D,Sat
307,4790.0,0.0,23.0,0.0,12.0,0,chrome,Y,A,Sat
308,21862.0,2.0,11.0,3.0,23.0,1,chrome,N,K,Thu
309,6767.0,2.0,20.0,0.0,12.0,0,vivaldi,Y,A,Sun
310,14883.0,0.0,18.0,0.0,16.0,0,opera,Y,D,Sat
311,13077.0,0.0,24.0,0.0,8.0,0,edge,Y,G,Sun
312,2784.0,0.0,19.0,0.0,21.0,0,chrome,Y,A,Sat
313,13805.0,2.0,21.0,0.0,14.0,0,chrome,N,D,Fri
314,14004.0,0.0,18.0,0.0,12.0,0,chrome,Y,G,Sun
315,15652.0,3.0,3.0,3.0,11.0,1,firefox,N,D,Fri
316,14152.0,0.0,8.0,1.0,9.0,1,opera,Y,L,Sun
317,10870.0,0.0,22.0,0.0,12.0,0,edge,Y,A,Sun
318,15795.0,1.0,15.0,0.0,13.0,0,opera,Y,D,Sun
319,14218.0,1.0,19.0,0.0,7.0,0,chrome,Y,O,Sun
320,17061.0,2.0,16.0,0.0,14.0,1,vivaldi,Y,M,Sun
321,3414.0,2.0,13.0,0.0,14.0,1,chrome,Y,G,Sat
322,6896.0,1.0,17.0,0.0,14.0,0,safari,Y,A,Fri
323,9603.0,0.0,18.0,0.0,11.0,0,chrome,Y,D,Fri
324,11388.0,2.0,20.0,0.0,8.0,0,safari,N,A,Fri
325,3640.0,0.0,24.0,0.0,7.0,0,edge,Y,A,Sat
326,7687.0,0.0,18.0,1.0,10.0,0,safari,Y,G,Sun
327,15230.0,0.0,16.0,0.0,12.0,0,edge,Y,L,Sat
328,21866.0,3.0,0.0,2.0,13.0,1,chrome,Y,O,Sat
329,6155.0,0.0,27.0,0.0,10.0,0,chrome,Y,G,Sun
330,7140.0,0.0,19.0,1.0,12.0,0,chrome,N,D,Fri
331,18282.0,0.0,10.0,1.0,16.0,1,opera,Y,G,Fri
332,18839.0,1.0,0.0,0.0,13.0,0,vivaldi,Y,J,Sun
333,4659.0,1.0,8.0,2.0,13.0,1,chrome,Y,D,Sat
334,13434.0,5.0,0.0,3.0,20.0,0,opera,N,Q,Sun
335,23393.0,0.0,10.0,1.0,14.0,0,chrome,N,J,Sat
336,6803.0,0.0,11.0,0.0,13.0,0,chrome,N,D,Fri
337,11798.0,0.0,9.0,1.0,8.0,0,chrome,Y,D,Sat
338,17753.0,0.0,13.0,3.0,14.0,1,edge,Y,J,Sat
339,17679.0,0.0,6.0,0.0,14.0,1,safari,Y,O,Fri
340,19054.0,3.0,3.0,0.0,12.0,1,opera,Y,I,Sat
341,20855.0,1.0,18.0,0.0,9.0,0,chrome,Y,J,Fri
342,9113.0,0.0,26.0,0.0,13.0,0,firefox,Y,A,Thu
343,15385.0,0.0,17.0,0.0,12.0,1,vivaldi,Y,D,Sun
344,16224.0,2.0,0.0,1.0,10.0,1,chrome,N,D,Fri
345,3823.0,0.0,22.0,0.0,7.0,0,safari,Y,G,Fri
346,32153.0,1.0,18.0,2.0,11.0,0,others,N,G,Sun
347,17049.0,0.0,6.0,0.0,11.0,0,edge,N,D,Sun
348,3466.0,0.0,12.0,1.0,10.0,1,edge,N,J,Sat
349,17384.0,2.0,10.0,0.0,19.0,0,chrome,Y,D,Sat
350,18872.0,1.0,22.0,0.0,10.0,0,chrome,Y,A,Sun
351,13633.0,2.0,0.0,3.0,17.0,1,opera,Y,F,Thu
352,29465.0,2.0,17.0,0.0,11.0,0,chrome,N,G,Fri
353,8741.0,0.0,3.0,3.0,11.0,0,opera,N,L,Fri
354,10715.0,2.0,17.0,0.0,17.0,0,safari,N,A,Fri
355,10120.0,2.0,19.0,0.0,8.0,0,safari,Y,A,Sat
356,10020.0,0.0,20.0,0.0,8.0,0,chrome,N,A,Sun
357,6248.0,0.0,21.0,0.0,21.0,0,edge,Y,M,Fri
358,8455.0,1.0,14.0,0.0,14.0,0,chrome,Y,N,Sun
359,10632.0,2.0,17.0,1.0,9.0,0,safari,N,G,Sun
360,6522.0,3.0,11.0,1.0,18.0,1,chrome,N,D,Sat
361,6957.0,0.0,19.0,0.0,16.0,0,others,Y,D,Sun
362,11661.0,0.0,3.0,3.0,17.0,1,opera,N,D,Sun
363,4540.0,0.0,22.0,0.0,12.0,0,others,Y,G,Sat
364,6124.0,0.0,24.0,0.0,6.0,0,firefox,Y,A,Sun
365,20842.0,0.0,20.0,0.0,7.0,0,chrome,Y,G,Fri
366,26360.0,0.0,19.0,0.0,11.0,0,chrome,N,A,Sun
367,15343.0,0.0,21.0,0.0,9.0,0,safari,Y,A,Sat
368,2173.0,0.0,22.0,0.0,12.0,0,edge,Y,G,Sat
369,16937.0,1.0,14.0,0.0,18.0,0,others,N,D,Sun
370,15000.0,0.0,21.0,0.0,6.0,0,firefox,Y,G,Sun
371,16419.0,0.0,21.0,0.0,8.0,0,edge,Y,G,Sun
